,institution,publisher,collection,years,lengthofagreement,packageprice,carnegiebasicclassification,fte,source,url,notes,value,gbpvalue,usdvalue,createdAt,created_date,_id,Latitude,Longitude
94,Michigan State University,Wiley,Unclassified,2014,1 year,"$818,888 ",R1 (Doctoral Universities – Highest Research Activity),58076.0,Freedom of Information Request,,,818888.0,630543.0,818888.0,1612370000000.0,2021-02-03 1718.00,Z5S3BnCbNyTSxrpWb,42.7018 N,84.4822 W
95,Muskingum University,Springer Nature,Unclassified,2014,1 year,"$2,231 ",M2 (Master's Colleges and Universities – Medium programs),2197.0,Freedom of Information Request,,,2231.0,1717.0,2231.0,1612370000000.0,2021-02-03 1718.00,TujNcqaDKY8rBttmb,40.0003 N,81.7390 W
96,New York University,Oxford University Press (OUP),Unclassified,2014,1 year,"$140,872 ",R1 (Doctoral Universities – Highest Research Activity),65314.0,Freedom of Information Request,,,140872.0,108471.0,140872.0,1612370000000.0,2021-02-03 1718.00,apaTp6P8jecBiNDdJ,40.7295 N,73.9965 W
97,Ohio State University,Sage,Unclassified,2014,1 year,"$102,049 ",R1 (Doctoral Universities – Highest Research Activity),85372.0,Freedom of Information Request,,,102049.0,78577.0,102049.0,1612370000000.0,2021-02-03 1718.00,kcTjknpkA2hGpHddq,40.0067 N,83.0305 W
98,Ohio State University,Springer Nature,Unclassified,2014,1 year,"$779,794 ",R1 (Doctoral Universities – Highest Research Activity),85372.0,Freedom of Information Request,,,779794.0,600441.0,779794.0,1612370000000.0,2021-02-03 1718.00,TsmtfizdLTaK74Xcv,40.0067 N,83.0305 W
99,Oregon State University,Elsevier,ScienceDirect - Complete Collection,2011,1 year,"$1,125,037 ",R1 (Doctoral Universities – Highest Research Activity),31323.0,Freedom of Information Request,,,1125037.0,866278.0,1125037.0,1612370000000.0,2021-02-03 1718.00,4Fq2a5LB4Dbv56gZf,44.5638 N,123.2794 W
100,Oregon State University,Elsevier,ScienceDirect - Complete Collection,2013,1 year,"$880,902 ",R1 (Doctoral Universities – Highest Research Activity),31323.0,Freedom of Information Request,,,880902.0,678294.0,880902.0,1612370000000.0,2021-02-03 1718.00,TFcs4ZhXBGitur5Qf,44.5638 N,123.2794 W
101,Oregon State University,Springer Nature,Unclassified,2014,1 year,"$248,404 ",R1 (Doctoral Universities – Highest Research Activity),31323.0,Freedom of Information Request,,,248404.0,191271.0,248404.0,1612370000000.0,2021-02-03 1718.00,WEu5fmQ5RE5Cj3s5F,44.5638 N,123.2794 W
102,Palm Beach Atlantic University,Taylor & Francis,Unclassified,2014,1 year,"$6,928 ",M1 (Master's Colleges and Universities – Larger programs),3786.0,Freedom of Information Request,,,6928.0,5334.0,6928.0,1612370000000.0,2021-02-03 1718.00,yFhWc2YWz7xxviHgq,26.7047 N,80.0504 W
103,Princeton University,Sage,Unclassified,2014,1 year,"$199,654 ",R1 (Doctoral Universities – Highest Research Activity),14286.0,Freedom of Information Request,,,199654.0,153733.0,199654.0,1612370000000.0,2021-02-03 1718.00,pFeB8EbHvbQATg28F,40.3431 N,74.6551 W
104,Princeton University,Springer Nature,Unclassified,2014,1 year,"$617,974 ",R1 (Doctoral Universities – Highest Research Activity),14286.0,Freedom of Information Request,,,617974.0,475839.0,617974.0,1612370000000.0,2021-02-03 1718.00,T5RvK3cnMQvdoni25,40.3431 N,74.6551 W
105,Princeton University,Wiley,Unclassified,2014,1 year,"$834,689 ",R1 (Doctoral Universities – Highest Research Activity),14286.0,Freedom of Information Request,,,834689.0,642710.0,834689.0,1612370000000.0,2021-02-03 1718.00,pnZ8qRW6NsJe7LqCt,40.3431 N,74.6551 W
106,Providence College,Sage,Unclassified,2014,1 year,"$73,053 ",M1 (Master's Colleges and Universities – Larger programs),5209.0,Freedom of Information Request,,,73053.0,56250.0,73053.0,1612370000000.0,2021-02-03 1718.00,LRFd3EZ42xrvJDj4y,41.8439 N,71.4349 W
107,Purdue University,Elsevier,ScienceDirect - Complete Collection,2009,1 year,"$1,706,023 ",R1 (Doctoral Universities – Highest Research Activity),49449.0,Freedom of Information Request,,,1706023.0,1313637.0,1706023.0,1612370000000.0,2021-02-03 1718.00,Qzc6y4G6cKJBG8cxk,40.4237 N,86.9212 W
108,Purdue University,Elsevier,ScienceDirect - Complete Collection,2013,1 year,"$2,410,929 ",R1 (Doctoral Universities – Highest Research Activity),49449.0,Freedom of Information Request,,,2410929.0,1856415.0,2410929.0,1612370000000.0,2021-02-03 1718.00,Jotyce2Ge2Dp53apn,40.4237 N,86.9212 W
109,Regis University,Elsevier,Unclassified,2013,1 year,"$27,413 ",M1 (Master's Colleges and Universities – Larger programs),7444.0,Freedom of Information Request,,,27413.0,21108.0,27413.0,1612370000000.0,2021-02-03 1718.00,DSd4MDCXeu94ESMM3,39.7896 N,105.0302 W
110,Rollins College,Springer Nature,Unclassified,2014,1 year,"$17,168 ",M1 (Master's Colleges and Universities – Larger programs),3750.0,Freedom of Information Request,,,17168.0,13219.0,17168.0,1612370000000.0,2021-02-03 1718.00,eHX9QdDg736z8uap7,28.5929 N,81.3483 W
111,Saint Martin's University,Springer Nature,Unclassified,2014,1 year,"$2,000 ",M2 (Master's Colleges and Universities – Medium programs),1633.0,Freedom of Information Request,,,2000.0,1540.0,2000.0,1612370000000.0,2021-02-03 1718.00,EHaDBdbrrhCKxTPXc,47.0407 N,122.8154 W
112,San Diego State University,American Chemical Society (ACS),Unclassified,2014,1 year,"$42,140 ",R2 (Doctoral Universities – High research activity),34888.0,Freedom of Information Request,,,42140.0,32447.0,42140.0,1612370000000.0,2021-02-03 1718.00,hKEnsomYuzQ3fixH5,32.7760 N,117.0713 W
113,San Diego State University,Emerald,Unclassified,2014,1 year,"$2,810 ",R2 (Doctoral Universities – High research activity),34888.0,Freedom of Information Request,,,2810.0,2163.0,2810.0,1612370000000.0,2021-02-03 1718.00,GDYc69nk4s3BTqf5X,32.7760 N,117.0713 W
114,San Francisco State University,Emerald,Unclassified,2014,1 year,"$11,854 ",D/PU (Doctoral/Professional Universities),29022.0,Freedom of Information Request,,,11854.0,9127.0,11854.0,1612370000000.0,2021-02-03 1718.00,QehdBsJkLRNYBBWaT,37.7241 N,122.4799 W
115,San Francisco State University,Oxford University Press (OUP),Unclassified,2014,1 year,"$20,399 ",D/PU (Doctoral/Professional Universities),29022.0,Freedom of Information Request,,,20399.0,15707.0,20399.0,1612370000000.0,2021-02-03 1718.00,AYB8fhQicpjjLKrng,37.7241 N,122.4799 W
116,Sonoma State University,American Chemical Society (ACS),Unclassified,2014,1 year,"$24,422 ",M1 (Master's Colleges and Universities – Larger programs),9834.0,Freedom of Information Request,,,24422.0,18804.0,24422.0,1612370000000.0,2021-02-03 1718.00,QGmLryHpyCwuG55CQ,38.3396 N,122.6744 W
117,Stanford University,Springer Nature,Unclassified,2014,1 year,"$637,273 ",R1 (Doctoral Universities – Highest Research Activity),32322.0,Freedom of Information Request,,,637273.0,490700.0,637273.0,1612370000000.0,2021-02-03 1718.00,vG72uqsGc6uWqzroX,37.4275 N,122.1697 W
118,Stetson University,Oxford University Press (OUP),Unclassified,2014,1 year,"$8,122 ",M2 (Master's Colleges and Universities – Medium programs),5046.0,Freedom of Information Request,,,8122.0,6253.0,8122.0,1612370000000.0,2021-02-03 1718.00,QZEkRefWQyJg3k9zR,29.0350 N,81.3032 W
119,Stetson University,Wiley,Unclassified,2014,1 year,"$42,749 ",M2 (Master's Colleges and Universities – Medium programs),5046.0,Freedom of Information Request,,,42749.0,32916.0,42749.0,1612370000000.0,2021-02-03 1718.00,SdZDXzD2bAGeRAqd9,29.0350 N,81.3032 W
120,Suffolk University,Oxford University Press (OUP),Unclassified,2014,1 year,"$13,604 ",D/PU (Doctoral/Professional Universities),7442.0,Freedom of Information Request,,,13604.0,10475.0,13604.0,1612370000000.0,2021-02-03 1718.00,uzhJj5Pv5oENNbQT3,42.3590 N,71.0618 W
121,SUNY College of Environmental Science and Forestry,Wiley,Unclassified,2014,1 year,"$172,190 ",D/PU (Doctoral/Professional Universities),2474.0,Freedom of Information Request,,,172190.0,132586.0,172190.0,1612370000000.0,2021-02-03 1718.00,2Eov6ibu2aJNLvLTn,43.0345 N,76.1366 W
122,SUNY Stony Brook,Springer Nature,Unclassified,2014,1 year,"$685,134 ",R1 (Doctoral Universities – Highest Research Activity),27924.0,Freedom of Information Request,,,685134.0,527553.0,685134.0,1612370000000.0,2021-02-03 1718.00,sXRDsG73TeBNGmYgM,40.9048 N,73.1240 W
123,SUNY Stony Brook,Wiley,Unclassified,2014,1 year,"$953,663 ",R1 (Doctoral Universities – Highest Research Activity),27924.0,Freedom of Information Request,,,953663.0,734320.0,953663.0,1612370000000.0,2021-02-03 1718.00,DeSHzmcxjz3muP3ba,40.9048 N,73.1240 W
124,Syracuse University,Elsevier,ScienceDirect - Freedom Collection,2014,1 year,"$929,244 ",R1 (Doctoral Universities – Highest Research Activity),25303.0,Freedom of Information Request,,,929244.0,715517.0,929244.0,1612370000000.0,2021-02-03 1718.00,97jJtRzJmGPqx7Yug,43.0392 N,76.1351 W
125,Syracuse University,Oxford University Press (OUP),Unclassified,2014,1 year,"$71,099 ",R1 (Doctoral Universities – Highest Research Activity),25303.0,Freedom of Information Request,,,71099.0,54746.0,71099.0,1612370000000.0,2021-02-03 1718.00,64PLPPB38zTSLZNrg,43.0392 N,76.1351 W
126,Temple University,Sage,Unclassified,2014,1 year,"$177,555 ",R1 (Doctoral Universities – Highest Research Activity),43985.0,Freedom of Information Request,,,177555.0,136717.0,177555.0,1612370000000.0,2021-02-03 1718.00,kT5gJasiyNnDpk2hm,39.9812 N,75.1497 W
127,Tufts University,Cambridge University Press (CUP),Unclassified,2014,1 year,"$54,142 ",R1 (Doctoral Universities – Highest Research Activity),15351.0,Freedom of Information Request,,,54142.0,41689.0,54142.0,1612370000000.0,2021-02-03 1718.00,ymGFdRhf8pubibdcq,42.4085 N,71.1183 W
128,Tuskegee University,Elsevier,Unclassified,2010,1 year,"$59,454 ",M3 (Master's Colleges and Universities – Smaller programs),3806.0,Freedom of Information Request,,,59454.0,45779.0,59454.0,1612370000000.0,2021-02-03 1718.00,FXxjweu44RPrTSbJa,32.4308 N,85.7073 W
129,Tuskegee University,Elsevier,Unclassified,2014,1 year,"$82,590 ",M3 (Master's Colleges and Universities – Smaller programs),3806.0,Freedom of Information Request,,,82590.0,63594.0,82590.0,1612370000000.0,2021-02-03 1718.00,doty5zWyLrKKHXhPB,32.4308 N,85.7073 W
130,University of Alabama Huntsville,Elsevier,Unclassified,2012,1 year,"$64,375 ",R2 (Doctoral Universities – High research activity),8998.0,Freedom of Information Request,,,64375.0,49568.0,64375.0,1612370000000.0,2021-02-03 1718.00,ePXXrbb8yPvvEoPep,34.7251 N,86.6399 W
131,University of Alabama Huntsville,Elsevier,Unclassified,2013,1 year,"$67,593 ",R2 (Doctoral Universities – High research activity),8998.0,Freedom of Information Request,,,67593.0,52046.0,67593.0,1612370000000.0,2021-02-03 1718.00,taFwnXp5Danza7YwM,34.7251 N,86.6399 W
132,"University of Alaska, Anchorage",Elsevier,ScienceDirect - Freedom Collection,2014,1 year,"$117,377 ",M1 (Master's Colleges and Universities – Larger programs),12420.0,Freedom of Information Request,,,117377.0,90380.0,117377.0,1612370000000.0,2021-02-03 1718.00,okFWKeJN3FAv7Hzhu,61.1910 N,149.8196 W
133,"University of Alaska, Fairbanks",Elsevier,Unclassified,2011,1 year,"$291,553 ",R2 (Doctoral Universities – High research activity),7143.0,Freedom of Information Request,,,291553.0,224495.0,291553.0,1612370000000.0,2021-02-03 1718.00,ssrhdbWvcnQvPT7ty,64.8558 N,147.8335 W
134,University of Arizona,Emerald,Unclassified,2014,1 year,"$37,153 ",R1 (Doctoral Universities – Highest Research Activity),49646.0,Freedom of Information Request,,,37153.0,28607.0,37153.0,1612370000000.0,2021-02-03 1718.00,DB2BtrQdoodaYprw7,32.2319 N,110.9501 W
135,University of Arizona,Oxford University Press (OUP),Unclassified,2014,1 year,"$109,091 ",R1 (Doctoral Universities – Highest Research Activity),49646.0,Freedom of Information Request,,,109091.0,84000.0,109091.0,1612370000000.0,2021-02-03 1718.00,utryvFqaJNkyWM7qQ,32.2319 N,110.9501 W
136,University of Arizona,Sage,Unclassified,2014,1 year,"$160,822 ",R1 (Doctoral Universities – Highest Research Activity),49646.0,Freedom of Information Request,,,160822.0,123832.0,160822.0,1612370000000.0,2021-02-03 1718.00,Buj4jW3K7za3rJdjj,32.2319 N,110.9501 W
137,University of Central Florida,Cambridge University Press (CUP),Unclassified,2014,1 year,"$41,749 ",R1 (Doctoral Universities – Highest Research Activity),58702.0,Freedom of Information Request,,,41749.0,32146.0,41749.0,1612370000000.0,2021-02-03 1718.00,xroY6etjwujjT3WHT,28.6024 N,81.2001 W
138,University of Central Florida,Taylor & Francis,Unclassified,2014,1 year,"$418,042 ",R1 (Doctoral Universities – Highest Research Activity),58702.0,Freedom of Information Request,,,418042.0,321892.0,418042.0,1612370000000.0,2021-02-03 1718.00,tL3LGfCZeSdRKBAya,28.6024 N,81.2001 W
139,University of Cincinnati,American Chemical Society (ACS),Unclassified,2014,1 year,"$57,968 ",R1 (Doctoral Universities – Highest Research Activity),38322.0,Freedom of Information Request,,,57968.0,44635.0,57968.0,1612370000000.0,2021-02-03 1718.00,8Q6Jf8rvbT9AnNR39,39.1311 N,84.5178 W
140,University of Colorado Health Sciences,Elsevier,Unclassified,2008,1 year,"$442,632 ",,,Freedom of Information Request,,,442632.0,340826.0,442632.0,1612370000000.0,2021-02-03 1718.00,4fM9xLAMWza3ufZqJ,GPS coordinates of University of Colorado Hospital,United States. Latitude: 39.7423 Longitude: -104.8414.
141,University of Colorado Health Sciences,Elsevier,Unclassified,2010,1 year,"$488,002 ",,,Freedom of Information Request,,,488002.0,375761.0,488002.0,1612370000000.0,2021-02-03 1718.00,Qd5MTvdsPLKhWatvx,GPS coordinates of University of Colorado Hospital,United States. Latitude: 39.7423 Longitude: -104.8414.
142,University of Connecticut,Cambridge University Press (CUP),Unclassified,2014,1 year,"$73,702 ",R1 (Doctoral Universities – Highest Research Activity),34089.0,Freedom of Information Request,,,73702.0,56750.0,73702.0,1612370000000.0,2021-02-03 1718.00,PtpD9Phb7SNCp8gcY,41.8077 N,72.2540 W
143,University of Connecticut,Elsevier,ScienceDirect - Freedom Collection,2016,1 year,"$1,889,286 ",R1 (Doctoral Universities – Highest Research Activity),34089.0,Freedom of Information Request,,,1889286.0,1454750.0,1889286.0,1612370000000.0,2021-02-03 1718.00,zEMHsDzqos6caCyix,41.8077 N,72.2540 W
144,University of Dayton,American Chemical Society (ACS),Unclassified,2014,1 year,"$33,346 ",R2 (Doctoral Universities – High research activity),12960.0,Freedom of Information Request,,,33346.0,25676.0,33346.0,1612370000000.0,2021-02-03 1718.00,u5NvmL9NgrsxiaTWZ,39.7393 N,84.1800 W
145,University of Delaware,Cambridge University Press (CUP),Unclassified,2014,1 year,"$63,073 ",R1 (Doctoral Universities – Highest Research Activity),26905.0,Freedom of Information Request,,,63073.0,48566.0,63073.0,1612370000000.0,2021-02-03 1718.00,yTwfKRjJCqFbst2YL,39.6780 N,75.7506 W
146,University of Delaware,Elsevier,ScienceDirect - Freedom Collection,2014,1 year,"$1,763,049 ",R1 (Doctoral Universities – Highest Research Activity),26905.0,Freedom of Information Request,,,1763049.0,1357547.0,1763049.0,1612370000000.0,2021-02-03 1718.00,x6kHCs4B6HQTqeRjW,39.6780 N,75.7506 W
147,University of Findlay,Springer Nature,Unclassified,2014,1 year,"$3,685 ",M1 (Master's Colleges and Universities – Larger programs),4518.0,Freedom of Information Request,,,3685.0,2837.0,3685.0,1612370000000.0,2021-02-03 1718.00,oW7sXJv6dugvjJWGk,41.0542 N,83.6549 W
148,University of Florida,Oxford University Press (OUP),Unclassified,2014,1 year,"$107,594 ",R1 (Doctoral Universities – Highest Research Activity),61616.0,Freedom of Information Request,,,107594.0,82847.0,107594.0,1612370000000.0,2021-02-03 1718.00,YydRpPW34FhdRbyse,29.6436 N,82.3549 W
149,University of Idaho,Elsevier,ScienceDirect - Freedom Collection,2009,1 year,"$750,808 ",R2 (Doctoral Universities – High research activity),12404.0,Freedom of Information Request,,,750808.0,578122.0,750808.0,1612370000000.0,2021-02-03 1718.00,nfLQNySj2HiMpP8Nx,46.7288 N,117.0126 W
150,University of Idaho,Elsevier,ScienceDirect - Freedom Collection,2010,1 year,"$789,748 ",R2 (Doctoral Universities – High research activity),12404.0,Freedom of Information Request,,,789748.0,608105.0,789748.0,1612370000000.0,2021-02-03 1718.00,JaAyD6sbt39KZ9XwH,46.7288 N,117.0126 W
151,University of Idaho,Elsevier,ScienceDirect - Freedom Collection,2011,1 year,"$829,235 ",R2 (Doctoral Universities – High research activity),12404.0,Freedom of Information Request,,,829235.0,638510.0,829235.0,1612370000000.0,2021-02-03 1718.00,uP4RgTi9x7kbkiqMG,46.7288 N,117.0126 W
152,University of Idaho,American Chemical Society (ACS),Unclassified,2014,1 year,"$77,196 ",R2 (Doctoral Universities – High research activity),12404.0,Freedom of Information Request,,,77196.0,59440.0,77196.0,1612370000000.0,2021-02-03 1718.00,gKMqr9X5ZcqRsgJqd,46.7288 N,117.0126 W
153,University of Illinois Chicago,American Chemical Society (ACS),Unclassified,2014,1 year,"$80,432 ",R1 (Doctoral Universities – Highest Research Activity),39005.0,Freedom of Information Request,,,80432.0,61932.0,80432.0,1612370000000.0,2021-02-03 1718.00,dM5wd5tEJpxCYNosT,41.8696 N,87.6496 W
154,University of Illinois Chicago,Wiley,Unclassified,2014,1 year,"$839,732 ",R1 (Doctoral Universities – Highest Research Activity),39005.0,Freedom of Information Request,,,839732.0,646593.0,839732.0,1612370000000.0,2021-02-03 1718.00,52aDZ53oe6c3LfnuB,41.8696 N,87.6496 W
155,University of Iowa,Springer Nature,Unclassified,2014,1 year,"$647,637 ",R1 (Doctoral Universities – Highest Research Activity),38276.0,Freedom of Information Request,,,647637.0,498680.0,647637.0,1612370000000.0,2021-02-03 1718.00,ry7uq53qwkgzE4MBg,41.6627 N,91.5550 W
156,University of Kansas,Elsevier,ScienceDirect - Freedom Collection,2010,1 year,"$1,247,123 ",R1 (Doctoral Universities – Highest Research Activity),32787.0,Freedom of Information Request,,,1247123.0,960284.0,1247123.0,1612370000000.0,2021-02-03 1718.00,YKqcuxE572pfR8ocG,38.9543 N,95.2558 W
157,University of Kansas,Springer Nature,Unclassified,2014,1 year,"$425,196 ",R1 (Doctoral Universities – Highest Research Activity),32787.0,Freedom of Information Request,,,425196.0,327400.0,425196.0,1612370000000.0,2021-02-03 1718.00,Pj29ZfX8djP3kQdXc,38.9543 N,95.2558 W
158,University of Kansas,Elsevier,ScienceDirect - Freedom Collection,2015,1 year,"$1,422,502 ",R1 (Doctoral Universities – Highest Research Activity),32787.0,Freedom of Information Request,,,1422502.0,1095326.0,1422502.0,1612370000000.0,2021-02-03 1718.00,cjn32mXHa5NaL8wvd,38.9543 N,95.2558 W
